movie_title;imdb_id;title_year;duration;imdb_score;num_voted_users;director_name;actor_1_name;actor_2_name;actor_3_name;country;language;content_rating;genre_1;genre_2;genre_3;budget;gross;movie_facebook_likes;decade;profit;roi_pct;categorie_note
Live and Let Die ;tt0070328;1973;121;6,8;74957;Guy Hamilton;Yaphet Kotto;Geoffrey Holder;Clifton James;UK;English;PG;Action;Adventure;Thriller;7000000,0;35400000,0;0;1970;28400000,0;405,7;Moyen (6-7)
My Dog Skip ;tt0156812;2000;95;7,0;16651;Jay Russell;Clint Howard;Frankie Muniz;Cody Linley;USA;English;PG;Drama;Family;Sport;5000000,0;34099640,0;0;2000;29099640,0;582,0;Bon (7-8)
Definitely, Maybe ;tt0832266;2008;112;7,2;127760;Adam Brooks;Ryan Reynolds;Sakina Jaffrey;Paulina Gerzon;Germany;English;PG-13;Comedy;Drama;Romance;;31973840,0;0;2000;;;Bon (7-8)
Jumping the Broom ;tt1640484;2011;112;5,7;7973;Salim Akil;Gary Dourdan;Loretta Devine;Laz Alonso;USA;English;PG-13;Comedy;Drama;;6600000,0;37295394,0;0;2010;30695394,0;465,1;Faible (<6)
Good Night, and Good Luck. ;tt0433383;2005;93;7,5;84070;George Clooney;Robert Downey Jr.;Tate Donovan;Alex Borstein;USA;English;PG;Biography;Drama;History;7500000,0;31501218,0;0;2000;24001218,0;320,0;Bon (7-8)
Capote ;tt0379725;2005;110;7,4;100571;Bennett Miller;Philip Seymour Hoffman;Michael J. Burg;Kwesi Ameyaw;Canada;English;R;Biography;Crime;Drama;7000000,0;28747570,0;0;2000;21747570,0;310,7;Bon (7-8)
Desperado ;tt0112851;1995;104;7,2;138707;Robert Rodriguez;Quentin Tarantino;Steve Buscemi;Salma Hayek;USA;English;R;Action;Crime;Thriller;7000000,0;25625110,0;0;1990;18625110,0;266,1;Bon (7-8)
Logan's Run ;tt0074812;1976;119;6,8;39847;Michael Anderson;Farrah Fawcett;Jenny Agutter;Peter Ustinov;USA;English;PG;Action;Adventure;Sci-Fi;9000000,0;25000000,0;0;1970;16000000,0;177,8;Moyen (6-7)
The Man with the Golden Gun ;tt0071807;1974;125;6,8;73950;Guy Hamilton;Christopher Lee;Hervé Villechaize;Desmond Llewelyn;UK;English;PG;Action;Adventure;Thriller;13000000,0;21000000,0;2000;1970;8000000,0;61,5;Moyen (6-7)
Action Jackson ;tt0094612;1988;96;5,2;7569;Craig R. Baxley;Bill Duke;Vanity;Carl Weathers;USA;English;R;Action;Comedy;Crime;7000000,0;20257000,0;978;1980;13257000,0;189,4;Faible (<6)
The Descent ;tt0435625;2005;100;7,2;154938;Neil Marshall;MyAnna Buring;Shauna Macdonald;Craig Conway;UK;English;R;Adventure;Horror;Thriller;3500000,0;26005908,0;10000;2000;22505908,0;643,0;Bon (7-8)
Michael Jordan to the Max ;tt0245280;2000;46;7,5;1723;Don Kempf;Bill Murray;Michael Jordan;Bob Costas;USA;English;;Documentary;Sport;;;18642318,0;407;2000;;;Bon (7-8)
Devil's Due ;tt2752758;2014;89;4,0;13913;Matt Bettinelli-Olpin;Zach Gilford;Allison Miller;Vanessa Ray;USA;English;R;Horror;Mystery;;7000000,0;15818967,0;0;2010;8818967,0;126,0;Faible (<6)
Flirting with Disaster ;tt0116324;1996;92;6,8;15088;David O. Russell;Lily Tomlin;Mary Tyler Moore;David Patrick Kelly;USA;English;R;Comedy;;;7000000,0;14891000,0;824;1990;7891000,0;112,7;Moyen (6-7)
The Devil's Rejects ;tt0395584;2005;109;6,9;76267;Rob Zombie;Sid Haig;Ken Foree;Lew Temple;USA;English;R;Crime;Horror;;7000000,0;16901126,0;0;2000;9901126,0;141,4;Moyen (6-7)
Dope ;tt3850214;2015;103;7,3;56605;Rick Famuyiwa;Kimberly Elise;Rick Fox;Kiersey Clemons;USA;English;R;Comedy;Crime;Drama;7000000,0;17474107,0;23000;2010;10474107,0;149,6;Bon (7-8)
In Too Deep ;tt0160401;1999;95;6,1;4598;Michael Rymer;LL Cool J;Omar Epps;Nia Long;USA;English;R;Crime;Drama;Thriller;7000000,0;14003141,0;375;1990;7003141,0;100,0;Moyen (6-7)
House of 1000 Corpses ;tt0251736;2003;105;6,0;60709;Rob Zombie;Sid Haig;Matthew McGrory;Erin Daniels;USA;English;R;Horror;;;7000000,0;12583510,0;0;2000;5583510,0;79,8;Moyen (6-7)
Alien Zone ;tt0072626;1978;79;4,1;440;Sharron Miller;Bernard Fox;Elizabeth MacRae;Charles Aidman;USA;English;PG;Horror;;;350000,0;;44;1970;;;Faible (<6)
A Serious Man ;tt1019452;2009;106;7,0;102125;Ethan Coen;Michael Stuhlbarg;Fred Melamed;Peter Breitmayer;USA;English;R;Comedy;Drama;;7000000,0;9190525,0;10000;2000;2190525,0;31,3;Bon (7-8)
Get Low ;tt1194263;2009;100;7,1;19147;Aaron Schneider;Bill Murray;Robert Duvall;Bill Cobbs;USA;English;PG-13;Drama;Mystery;;7500000,0;9176553,0;0;2000;1676553,0;22,4;Bon (7-8)
Warlock ;tt0098622;1989;103;6,2;11668;Steve Miner;Julian Sands;Richard E. Grant;Lori Singer;USA;English;R;Action;Fantasy;Horror;7000000,0;9094451,0;0;1980;2094451,0;29,9;Moyen (6-7)
Beyond the Lights ;tt3125324;2014;116;6,9;11191;Gina Prince-Bythewood;Minnie Driver;Nate Parker;Darryl Stephens;USA;English;PG-13;Drama;Music;;7000000,0;14612840,0;0;2010;7612840,0;108,8;Moyen (6-7)
A Single Man ;tt1315981;2009;99;7,6;83182;Tom Ford;Colin Firth;Teddy Sears;Keri Lynn Pratt;USA;English;R;Drama;Romance;;7000000,0;9166863,0;16000;2000;2166863,0;31,0;Bon (7-8)
The Last Temptation of Christ ;tt0095497;1988;164;7,6;39680;Martin Scorsese;Irvin Kershner;Barbara Hershey;Roberts Blossom;USA;English;R;Drama;;;7000000,0;8373585,0;0;1980;1373585,0;19,6;Bon (7-8)
Outside Providence ;tt0125971;1999;96;6,4;7736;Michael Corrente;Jonathan Brandis;George Wendt;Shawn Hatosy;USA;English;R;Comedy;Drama;Romance;7000000,0;7292175,0;0;1990;292175,0;4,2;Moyen (6-7)
Bride & Prejudice ;tt0361411;2004;122;6,2;17436;Gurinder Chadha;Indira Varma;Martin Henderson;Anupam Kher;UK;English;PG-13;Comedy;Drama;Musical;7000000,0;6601079,0;0;2000;-398921,0;-5,7;Moyen (6-7)
Rabbit-Proof Fence ;tt0252444;2002;94;7,5;23486;Phillip Noyce;Roy Billing;David Gulpilil;Deborah Mailman;Australia;Aboriginal;PG;Adventure;Biography;Drama;6000000,0;6165429,0;0;2000;165429,0;2,8;Bon (7-8)
Who's Your Caddy? ;tt0785077;2007;93;2,0;13815;Don Michael Paul;Jeffrey Jones;Faizon Love;Lil' Wayne;USA;English;PG-13;Comedy;Sport;;7000000,0;5694308,0;446;2000;-1305692,0;-18,7;Faible (<6)
Split Second ;tt0105459;1992;96;6,2;8391;Tony Maylam;Michael J. Pollard;Alun Armstrong;Alastair Duncan;UK;English;R;Action;Crime;Horror;7000000,0;5430822,0;0;1990;-1569178,0;-22,4;Moyen (6-7)
The Other Side of Heaven ;tt0250371;2001;113;6,5;3203;Mitch Davis;Anne Hathaway;Nathaniel Lees;Miriama Smith;USA;English;PG;Adventure;Biography;Drama;7000000,0;4720371,0;650;2000;-2279629,0;-32,6;Moyen (6-7)
Veer-Zaara ;tt0420332;2004;192;7,9;34449;Yash Chopra;Shah Rukh Khan;Preity Zinta;Anupam Kher;India;Hindi;;Drama;Musical;Romance;7000000,0;2921738,0;2000;2000;-4078262,0;-58,3;Bon (7-8)
Redbelt ;tt1012804;2008;99;6,8;18561;David Mamet;Alice Braga;Randy Couture;Jose Pablo Cantillo;USA;English;R;Drama;Sport;;7000000,0;2344847,0;0;2000;-4655153,0;-66,5;Moyen (6-7)
Cyrus ;tt1336617;2010;91;6,3;29967;Jay Duplass;Matt Walsh;Tim Guinee;Katie Aselton;USA;English;R;Comedy;Drama;Romance;7000000,0;7455447,0;0;2010;455447,0;6,5;Moyen (6-7)
A Dog of Flanders ;tt0160216;1999;100;6,3;781;Kevin Brodie;Bruce McGill;Cheryl Ladd;Jack Warden;USA;English;PG;Drama;Family;;7000000,0;2148212,0;157;1990;-4851788,0;-69,3;Moyen (6-7)
Auto Focus ;tt0298744;2002;105;6,6;11387;Paul Schrader;Ed Begley Jr.;Michael McKean;Kurt Fuller;USA;English;R;Biography;Crime;Drama;7000000,0;2062066,0;357;2000;-4937934,0;-70,5;Moyen (6-7)
Factory Girl ;tt0432402;2006;99;6,4;18355;George Hickenlooper;Hayden Christensen;Jimmy Fallon;Beth Grant;USA;English;R;Biography;Drama;;7000000,0;1654367,0;3000;2000;-5345633,0;-76,4;Moyen (6-7)
We Need to Talk About Kevin ;tt1242460;2011;112;7,5;95529;Lynne Ramsay;Ezra Miller;Siobhan Fallon Hogan;Ashley Gerasimovich;UK;English;R;Drama;Thriller;;7000000,0;1738692,0;38000;2010;-5261308,0;-75,2;Bon (7-8)
The Christmas Candle ;tt2739338;2013;100;5,8;844;John Stephenson;Samantha Barks;Hans Matheson;Lesley Manville;UK;English;PG;Drama;Family;;;2209479,0;962;2010;;;Faible (<6)
The Mighty Macs ;tt1034324;2009;99;6,5;1119;Tim Chambers;Ellen Burstyn;Marley Shelton;Jennifer Butler;USA;English;G;Drama;Sport;;7000000,0;1889522,0;797;2000;-5110478,0;-73,0;Moyen (6-7)
Losin' It ;tt0085868;1983;100;4,8;3114;Curtis Hanson;Tom Cruise;Shelley Long;Rick Rossovich;Canada;English;R;Comedy;Drama;Family;7000000,0;;168;1980;;;Faible (<6)
Mother and Child ;tt1121977;2009;125;7,2;9727;Rodrigo García;Naomi Watts;Jimmy Smits;Carla Gallo;USA;English;R;Drama;Romance;;4825000,0;1110286,0;0;2000;-3714714,0;-77,0;Bon (7-8)
March or Die ;tt0076175;1977;107;6,3;2215;Dick Richards;Catherine Deneuve;Terence Hill;Jack O'Halloran;UK;English;PG;Adventure;Drama;Romance;9000000,0;1000000,0;122;1970;-8000000,0;-88,9;Moyen (6-7)
Les visiteurs ;tt0108500;1993;107;7,0;24438;Jean-Marie Poiré;Christian Clavier;Isabelle Nanty;Valérie Lemercier;France;French;R;Comedy;Fantasy;Sci-Fi;50000000,0;700000,0;0;1990;-49300000,0;-98,6;Bon (7-8)
Somewhere ;tt1421051;2010;97;6,3;35848;Sofia Coppola;Nathalie Fay;Chris Pontius;Erin Wasson;USA;English;R;Comedy;Drama;;7000000,0;1768416,0;0;2010;-5231584,0;-74,7;Moyen (6-7)
I Hope They Serve Beer in Hell ;tt1220628;2009;105;5,3;7412;Bob Gosse;Geoff Stults;Susie Abromeit;Derek Wayne Johnson;USA;English;R;Comedy;;;;1425993,0;0;2000;;;Faible (<6)
Chairman of the Board ;tt0118836;1998;95;2,3;5143;Alex Zamm;Taylor Negron;Raquel Welch;Larry Miller;USA;English;PG-13;Comedy;;;10000000,0;306715,0;724;1990;-9693285,0;-96,9;Faible (<6)
Hesher ;tt1403177;2010;106;7,1;43965;Spencer Susser;Joseph Gordon-Levitt;Natalie Portman;Rainn Wilson;USA;English;R;Drama;;;7000000,0;382946,0;19000;2010;-6617054,0;-94,5;Bon (7-8)
Dom Hemingway ;tt2402105;2013;93;6,2;21243;Richard Shepard;Richard E. Grant;Mark Wingett;Richard Graham;UK;English;R;Comedy;Crime;Drama;;518134,0;0;2010;;;Moyen (6-7)
Gerry ;tt0302674;2002;103;6,2;15104;Gus Van Sant;Matt Damon;Casey Affleck;;USA;English;R;Adventure;Drama;Mystery;3500000,0;236266,0;0;2000;-3263734,0;-93,2;Moyen (6-7)
The Heart of Me ;tt0301390;2002;96;6,7;1966;Thaddeus O'Sullivan;Olivia Williams;Luke Newberry;Eleanor Bron;UK;English;R;Drama;Romance;;7000000,0;196067,0;97;2000;-6803933,0;-97,2;Moyen (6-7)
Freeheld ;tt1658801;2015;103;6,5;5863;Peter Sollett;Steve Carell;Josh Charles;Luke Grimes;USA;English;PG-13;Biography;Drama;Romance;7000000,0;532988,0;0;2010;-6467012,0;-92,4;Moyen (6-7)
The Extra Man ;tt1361313;2010;108;5,9;4124;Shari Springer Berman;Lynn Cohen;Marian Seldes;Dan Hedaya;USA;English;R;Comedy;;;7000000,0;453079,0;916;2010;-6546921,0;-93,5;Faible (<6)
Hard to Be a God ;tt2328813;2013;177;6,7;2518;Aleksey German;Leonid Yarmolnik;Yuriy Tsurilo;Valentin Golubenko;Russia;Russian;Not Rated;Drama;Sci-Fi;;7000000,0;;1000;2010;;;Moyen (6-7)
Ca$h ;tt1106860;2010;118;6,0;7663;Stephen Milburn Anderson;Chris Hemsworth;Mike Starr;Paul Sanchez;USA;English;R;Comedy;Crime;Thriller;7000000,0;46451,0;694;2010;-6953549,0;-99,3;Moyen (6-7)
Wah-Wah ;tt0419256;2005;97;6,9;2670;Richard E. Grant;Emily Watson;Julie Walters;Miranda Richardson;UK;English;R;Drama;;;7000000,0;233103,0;311;2000;-6766897,0;-96,7;Moyen (6-7)
The Boondock Saints ;tt0144117;1999;102;7,9;197845;Troy Duffy;Norman Reedus;David Della Rocco;Bob Marley;Canada;English;R;Action;Crime;Thriller;7000000,0;;16000;1990;;;Bon (7-8)
Z Storm ;tt3469440;2014;92;5,3;383;David Lam;Michael Wong;Louis Koo;Stephen Au;Hong Kong;Cantonese;;Action;Crime;;7000000,0;;55;2010;;;Faible (<6)
Twixt ;tt1756851;2011;88;4,8;8589;Francis Ford Coppola;Alden Ehrenreich;Bruce Dern;Joanne Whalley;USA;English;R;Comedy;Fantasy;Horror;7000000,0;;0;2010;;;Faible (<6)
Snow Queen ;tt2243621;2012;80;5,3;1159;Vladlen Barbe;Erin Fitzgerald;Wendee Lee;Ivan Okhlobystin;Russia;Russian;PG;Adventure;Animation;Family;7000000,0;;453;2010;;;Faible (<6)
Alpha and Omega 4: The Legend of the Saw Toothed Cave ;tt4061848;2014;45;6,0;192;Richard Rich;Debi Derryberry;Kate Higgins;Cindy Robinson;USA;;;Action;Adventure;Animation;7000000,0;;41;2010;;;Moyen (6-7)
Pale Rider ;tt0089767;1985;115;7,3;39451;Clint Eastwood;Clint Eastwood;Chris Penn;Sydney Penny;USA;English;R;Western;;;6900000,0;41400000,0;0;1980;34500000,0;500,0;Bon (7-8)
Stargate: The Ark of Truth ;tt0942903;2008;97;7,4;15862;Robert C. Cooper;Ben Browder;Christopher Judge;Julian Sands;USA;English;;Action;Adventure;Drama;;;389;2000;;;Bon (7-8)
Dazed and Confused ;tt0106677;1993;102;7,7;120036;Richard Linklater;Milla Jovovich;Adam Goldberg;Cole Hauser;USA;English;R;Comedy;;;6900000,0;7993039,0;10000;1990;1093039,0;15,8;Bon (7-8)
High School Musical 2 ;tt0810900;2007;111;4,8;39786;Kenny Ortega;Lucas Grabeel;Corbin Bleu;Olesya Rulin;USA;English;TV-G;Comedy;Drama;Family;7000000,0;;586;2000;;;Faible (<6)
Two Lovers and a Bear ;tt4412528;2016;96;7,2;33;Kim Nguyen;Gordon Pinsent;Justin Edward Seale;John Ralston;Canada;English;;Drama;Romance;;8700000,0;;187;2010;;;Bon (7-8)
Criminal Activities ;tt3687310;2015;94;5,8;5255;Jackie Earle Haley;Rex Baker;Edi Gathegi;Travis Aaron Wade;USA;English;;Crime;Drama;Thriller;7000000,0;;0;2010;;;Faible (<6)
Aimee & Jaguar ;tt0130444;1999;125;7,3;5153;Max Färberböck;Heike Makatsch;Johanna Wokalek;Maria Schrader;Germany;German;;Biography;Drama;Romance;15000000,0;927107,0;687;1990;-14072893,0;-93,8;Bon (7-8)
The Chumscrubber ;tt0406650;2005;108;7,0;16299;Arie Posin;Rory Culkin;John Heard;Tim DeKay;USA;English;R;Comedy;Drama;;6800000,0;49526,0;1000;2000;-6750474,0;-99,3;Bon (7-8)
Shade ;tt0323939;2003;101;6,4;10771;Damian Nieman;Glenn Plummer;Jason Cerbone;Mark De Alessandro;USA;English;R;Crime;Thriller;;6800000,0;10696,0;413;2000;-6789304,0;-99,8;Moyen (6-7)
House at the End of the Street ;tt1582507;2012;101;5,6;58366;Mark Tonderai;Jennifer Lawrence;Nolan Gerard Funk;Gil Bellows;Canada;English;PG-13;Drama;Horror;Thriller;6900000,0;31607598,0;10000;2010;24707598,0;358,1;Faible (<6)
Incendies ;tt1255953;2010;139;8,2;80429;Denis Villeneuve;Lubna Azabal;Mélissa Désormeaux-Poulin;Ahmad Massad;Canada;French;R;Drama;Mystery;War;6800000,0;6857096,0;37000;2010;57096,0;0,8;Excellent (8+)
Remember Me, My Love ;tt0323807;2003;125;6,5;3548;Gabriele Muccino;Laura Morante;Silvio Muccino;Giulia Michelini;Italy;Italian;R;Comedy;Drama;Romance;5000000,0;223878,0;282;2000;-4776122,0;-95,5;Moyen (6-7)
Perrier's Bounty ;tt1003034;2009;88;6,4;5133;Ian Fitzgibbon;Jim Broadbent;Brendan Coyle;Michael McElhatton;Ireland;English;R;Action;Comedy;Crime;;828,0;663;2000;;;Moyen (6-7)
Elite Squad ;tt0861739;2007;115;8,1;81644;José Padilha;Wagner Moura;Fernanda Machado;André Ramiro;Brazil;Portuguese;R;Action;Crime;Drama;4000000,0;8060,0;11000;2000;-3991940,0;-99,8;Excellent (8+)
Annabelle ;tt3322940;2014;99;5,4;81699;John R. Leonetti;Alfre Woodard;Annabelle Wallis;Gabriel Bateman;USA;English;R;Horror;Mystery;;6500000,0;84263837,0;45000;2010;77763837,0;1196,4;Faible (<6)
Bran Nue Dae ;tt1148165;2009;88;6,3;1388;Rachel Perkins;Deborah Mailman;Magda Szubanski;Jessica Mauboy;Australia;English;PG-13;Comedy;Drama;Musical;6500000,0;110029,0;479;2000;-6389971,0;-98,3;Moyen (6-7)
Boyz n the Hood ;tt0101507;1991;112;7,8;94139;John Singleton;John Cothran;Lloyd Avery II;Na'Blonka Durden;USA;English;R;Crime;Drama;;6000000,0;57504069,0;0;1990;51504069,0;858,4;Bon (7-8)
La Bamba ;tt0093378;1987;108;6,8;21409;Luis Valdez;Esai Morales;Rosanna DeSoto;Danielle von Zerneck;USA;English;PG-13;Biography;Drama;Music;6500000,0;54215416,0;0;1980;47715416,0;734,1;Moyen (6-7)
The Four Seasons ;tt0082405;1981;107;7,2;3157;Alan Alda;Rita Moreno;Len Cariou;Sandy Dennis;USA;English;PG;Comedy;Drama;;;;337;1980;;;Bon (7-8)
Dressed to Kill ;tt0080661;1980;104;7,1;23986;Brian De Palma;Angie Dickinson;David Margulies;Nancy Allen;USA;English;X;Mystery;Romance;Thriller;6500000,0;31899000,0;0;1980;25399000,0;390,8;Bon (7-8)
The Adventures of Huck Finn ;tt0106223;1993;108;6,2;6384;Stephen Sommers;Curtis Armstrong;Frances Conroy;Anne Heche;USA;English;PG;Adventure;Comedy;Drama;6500000,0;24103594,0;391;1990;17603594,0;270,8;Moyen (6-7)
Go ;tt0139239;1999;102;7,3;59474;Doug Liman;Sarah Polley;Jay Mohr;Scott Wolf;USA;English;R;Comedy;Crime;;6500000,0;16842303,0;0;1990;10342303,0;159,1;Bon (7-8)
Friends with Money ;tt0436331;2006;88;5,9;19715;Nicole Holofcener;Greg Germann;Marin Hinkle;Jake Cherry;USA;English;R;Comedy;Drama;Romance;6500000,0;13367101,0;515;2000;6867101,0;105,6;Faible (<6)
The Andromeda Strain ;tt0066769;1971;115;7,2;25857;Robert Wise;David Wayne;Paula Kelly;Eric Christmas;USA;English;G;Sci-Fi;Thriller;;6500000,0;;0;1970;;;Bon (7-8)
Bats ;tt0200469;1999;91;3,6;8294;Louis Morneau;Leon;Bob Gunton;Ned Bellamy;USA;English;PG-13;Horror;Sci-Fi;Thriller;6500000,0;10149779,0;342;1990;3649779,0;56,2;Faible (<6)
Nowhere in Africa ;tt0161860;2001;141;7,7;10672;Caroline Link;Merab Ninidze;Juliane Köhler;Matthias Habich;Germany;English;R;Biography;Drama;;7000000,0;6173485,0;802;2000;-826515,0;-11,8;Bon (7-8)
Shame ;tt1723811;2011;101;7,3;145395;Steve McQueen;Michael Fassbender;Nicole Beharie;James Badge Dale;UK;English;NC-17;Drama;;;6500000,0;4000304,0;23000;2010;-2499696,0;-38,5;Bon (7-8)
Layer Cake ;tt0375912;2004;105;7,4;134070;Matthew Vaughn;Tom Hardy;Sally Hawkins;Jamie Foreman;UK;English;R;Crime;Drama;Thriller;4000000,0;2338695,0;0;2000;-1661305,0;-41,5;Bon (7-8)
The Work and the Glory II: American Zion ;tt0457530;2005;100;6,6;564;Sterling Van Wagenen;Emily Podleski;Eric Johnson;Brenda Strong;USA;English;PG-13;Drama;Western;;6500000,0;2024854,0;19;2000;-4475146,0;-68,8;Moyen (6-7)
The East ;tt1869716;2013;116;6,9;41856;Zal Batmanglij;Alexander Skarsgård;Julia Ormond;Jason Ritter;UK;English;PG-13;Drama;Thriller;;6500000,0;2268296,0;12000;2010;-4231704,0;-65,1;Moyen (6-7)
A Home at the End of the World ;tt0359423;2004;97;6,8;12049;Michael Mayer;Robin Wright;Matt Frewer;Sissy Spacek;USA;English;R;Drama;Romance;;6500000,0;1029017,0;1000;2000;-5470983,0;-84,2;Moyen (6-7)
Aberdeen ;tt0168446;2000;106;7,3;2601;Hans Petter Moland;Charlotte Rampling;Sara-Marie Maltha;Stellan Skarsgård;UK;English;;Drama;;;6500000,0;64148,0;260;2000;-6435852,0;-99,0;Bon (7-8)
The Messenger ;tt0790712;2009;105;7,2;29608;Oren Moverman;Steve Buscemi;Yaya DaCosta;Eamonn Walker;USA;English;R;Drama;Romance;War;6500000,0;66637,0;0;2000;-6433363,0;-99,0;Bon (7-8)
Tracker ;tt1414378;2010;102;6,5;2892;Ian Sharp;Ray Winstone;Jed Brophy;Temuera Morrison;New Zealand;English;R;Action;Adventure;Drama;6500000,0;;830;2010;;;Moyen (6-7)
Control ;tt0421082;2007;122;7,7;51353;Anton Corbijn;Sam Riley;Samantha Morton;Alexandra Maria Lara;UK;English;R;Biography;Drama;Music;4500000,0;871577,0;13000;2000;-3628423,0;-80,6;Bon (7-8)
The Terminator ;tt0088247;1984;107;8,1;600266;James Cameron;Michael Biehn;Brian Thompson;Paul Winfield;UK;English;R;Action;Sci-Fi;;6500000,0;38400000,0;13000;1980;31900000,0;490,8;Excellent (8+)
Good Bye Lenin! ;tt0301357;2003;121;7,7;114407;Wolfgang Becker;Florian Lukas;Chulpan Khamatova;Burghart Klaußner;Germany;German;R;Drama;Romance;;4800000,0;4063859,0;11000;2000;-736141,0;-15,3;Bon (7-8)
The Damned United ;tt1226271;2009;98;7,6;32307;Tom Hooper;Stephen Graham;Mark Bazeley;Maurice Roëves;UK;English;R;Biography;Drama;Sport;10000000,0;449558,0;0;2000;-9550442,0;-95,5;Bon (7-8)
The Return of the Living Dead ;tt0089907;1985;108;7,3;39856;Dan O'Bannon;Linnea Quigley;Clu Gulager;Beverly Randolph;USA;English;R;Comedy;Horror;Sci-Fi;4000000,0;;0;1980;;;Bon (7-8)
Mallrats ;tt0113749;1995;123;7,2;99033;Kevin Smith;Ethan Suplee;Jason Mewes;Joey Lauren Adams;USA;English;R;Comedy;Romance;;6000000,0;2122561,0;0;1990;-3877439,0;-64,6;Bon (7-8)
Grease ;tt0077631;1978;110;7,2;170027;Randal Kleiser;Olivia Newton-John;Stockard Channing;Sid Caesar;USA;English;PG-13;Musical;Romance;;6000000,0;181360000,0;13000;1970;175360000,0;2922,7;Bon (7-8)
Platoon ;tt0091763;1986;120;8,1;291603;Oliver Stone;Johnny Depp;Tom Berenger;Kevin Dillon;UK;English;R;Drama;War;;6000000,0;137963328,0;9000;1980;131963328,0;2199,4;Excellent (8+)
Fahrenheit 9/11 ;tt0361596;2004;122;7,5;113152;Michael Moore;Osama bin Laden;Stevie Wonder;Ricky Martin;USA;English;R;Documentary;Drama;War;6000000,0;119078393,0;0;2000;113078393,0;1884,6;Bon (7-8)
Butch Cassidy and the Sundance Kid ;tt0064115;1969;110;8,1;152089;George Roy Hill;Katharine Ross;Ted Cassidy;Kenneth Mars;USA;English;M;Biography;Crime;Drama;6000000,0;102308900,0;0;1960;96308900,0;1605,1;Excellent (8+)
Mary Poppins ;tt0058331;1964;139;7,8;107408;Robert Stevenson;Ed Wynn;Glynis Johns;Elsa Lanchester;USA;English;Approved;Comedy;Family;Fantasy;6000000,0;102300000,0;0;1960;96300000,0;1605,0;Bon (7-8)
Ordinary People ;tt0081283;1980;124;7,8;35130;Robert Redford;Adam Baldwin;Elizabeth McGovern;Judd Hirsch;USA;English;R;Drama;;;6000000,0;54800000,0;0;1980;48800000,0;813,3;Bon (7-8)
West Side Story ;tt0055614;1961;152;7,6;71919;Jerome Robbins;Rita Moreno;George Chakiris;Richard Beymer;USA;English;Unrated;Crime;Drama;Musical;6000000,0;43650000,0;0;1960;37650000,0;627,5;Bon (7-8)
Caddyshack ;tt0080487;1980;98;7,4;81599;Harold Ramis;Bill Murray;Rodney Dangerfield;Brian Doyle-Murray;USA;English;R;Comedy;Sport;;6000000,0;39800000,0;0;1980;33800000,0;563,3;Bon (7-8)
The Brothers ;tt0250274;2001;106;6,3;3198;Gary Hardwick;Julie Benz;Tatyana Ali;Jenifer Lewis;USA;English;R;Comedy;Drama;;6000000,0;27457409,0;478;2000;21457409,0;357,6;Moyen (6-7)
The Wood ;tt0161100;1999;106;6,9;6585;Rick Famuyiwa;Omar Epps;Tamala Jones;Richard T. Jones;USA;English;R;Comedy;Drama;Romance;6000000,0;25047631,0;990;1990;19047631,0;317,5;Moyen (6-7)
The Usual Suspects ;tt0114814;1995;106;8,6;740918;Bryan Singer;Kevin Spacey;Chazz Palminteri;Kevin Pollak;USA;English;R;Crime;Drama;Mystery;6000000,0;23272306,0;28000;1990;17272306,0;287,9;Excellent (8+)
A Nightmare on Elm Street 5: The Dream Child ;tt0097981;1989;89;5,1;29659;Stephen Hopkins;Lisa Wilcox;Kelly Jo Minter;Matthew Borlenghi;USA;English;X;Fantasy;Horror;Romance;8000000,0;22168359,0;1000;1980;14168359,0;177,1;Faible (<6)
Van Wilder: Party Liaison ;tt0283111;2002;94;6,4;89128;Walt Becker;Ryan Reynolds;Curtis Armstrong;Erik Estrada;Germany;English;R;Comedy;Romance;;6000000,0;21005329,0;0;2000;15005329,0;250,1;Moyen (6-7)
The Wrestler ;tt1125849;2008;109;7,9;251349;Darren Aronofsky;Mark Margolis;John D'Leo;Ajay Naidu;USA;English;R;Drama;Sport;;6000000,0;26236603,0;10000;2000;20236603,0;337,3;Bon (7-8)
Duel in the Sun ;tt0038499;1946;144;6,9;6304;King Vidor;Joseph Cotten;Lillian Gish;Jennifer Jones;USA;English;Unrated;Drama;Romance;Western;8000000,0;20400000,0;403;1940;12400000,0;155,0;Moyen (6-7)
Best in Show ;tt0218839;2000;90;7,5;45859;Christopher Guest;John Michael Higgins;Catherine O'Hara;Michael McKean;USA;English;PG-13;Comedy;;;6000000,0;18621249,0;0;2000;12621249,0;210,4;Bon (7-8)
Escape from New York ;tt0082340;1981;106;7,2;91017;John Carpenter;Donald Pleasence;Adrienne Barbeau;Tom Atkins;UK;English;R;Action;Sci-Fi;;6000000,0;25244700,0;0;1980;19244700,0;320,7;Bon (7-8)
